Date,Title,Sentiment
2010-06-29 00:00:00,S&P 500 Suffers First Quarterly Loss in a Year,negative
2010-06-29 00:00:00,European Banks Face Funding Pressure as ECB Loans Expire,negative
2010-06-29 00:00:00,S&P 500 Drops to Lowest Intraday Level of the Year,negative
2010-06-29 00:00:00,Verizon Wireless to Sell iPhone in 2021,positive
2010-06-29 00:00:00,"Dow Jones Industrial Average Falls Below 10,000",negative
2010-06-29 00:00:00,Treasuries Rally as Investors Seek Safe Havens,negative
2010-06-29 00:00:00, Yen and Dollar Strengthen Amidst Market Uncertainty,negative
2010-06-29 00:00:00, Commodities Fall with Copper and Oil Prices Declining,negative
2010-06-29 00:00:00," MSCI Emerging Markets Index Drops, Extending 2021 Losses",negative
2010-06-29 00:00:00, Mining and Energy Shares Lead European Stock Declines,negative
2010-06-29 00:00:00, BP's Credit-Default Swaps Near Record Highs After Deepwater Horizon Disaster,negative
2010-06-30 00:00:00,Stocks Fall as S&P 500 Marks First Quarterly Decline in Over a Year,negative
2010-06-30 00:00:00,Euro Sees Reduced Gains Amid Moody's Review of Spain's Credit Rating,negative
2010-06-30 00:00:00,Treasury Yields Dip as Spanish Downgrade Concerns Weigh on Markets,negative
2010-06-30 00:00:00,Spain's Growth Prospects and Fiscal Targets Prompt Moody's Review,indecisive
2010-06-30 00:00:00,"Alcoa, Disney, and Hewlett-Packard Lead Dow Jones Decline",negative
2010-06-30 00:00:00,Global Equities Lose Over $7 Trillion Since Mid-April Peak,negative
2010-06-30 00:00:00,U.S. Stocks Deemed Cheapest Relative to Bonds in 30 Years,positive
2010-06-30 00:00:00,ADP Report Shows U.S. Companies Added Fewer Jobs Than Expected in June,negative
2010-06-30 00:00:00, Stoxx Europe 600 Index Falls with Raw-Material Producers Leading Decline,negative
2010-06-30 00:00:00, Bank Bond Default Protection Costs Decrease Significantly,positive
2010-06-30 00:00:00, ECB Sees High Demand in Three-Month Cash Offer to Banks,positive
2010-06-30 00:00:00," Crude Oil Prices Drop, Marking First Quarterly Decline Since 2008",negative
2010-07-01 00:00:00,"Stocks, Commodities, and Dollar Decline Amid Economic Recovery Concerns",negative
2010-07-01 00:00:00,Yen Hits Seven-Month High Against U.S. Dollar,negative
2010-07-01 00:00:00,S&P 500 Drops to Lowest Close Since October 2009,negative
2010-07-01 00:00:00,MSCI World Index Hits 10-Month Low,negative
2010-07-01 00:00:00,Oil and Copper Prices Plunge More Than 2.5%,negative
2010-07-01 00:00:00,Euro Strengthens as Spanish Bond Sale Meets Targets,positive
2010-07-01 00:00:00,Gold Prices Tumble Amid Diminished Haven Demand,negative
2010-07-01 00:00:00,U.S. Manufacturing Growth Slows; Jobless Claims Rise Unexpectedly,negative
2010-07-01 00:00:00,"Pending U.S. Home Sales Fall, Exceeding Economic Forecasts",negative
2010-07-01 00:00:00, Financial Stocks Fall as Bank of America Cuts Earnings Estimates for Major Banks,negative
2010-07-01 00:00:00, S&P 500 Price-to-Earnings Ratio Falls to Yearly Low,positive
2010-07-01 00:00:00, Stock Returns Lag Behind Bonds in First Half of 2010,negative
2010-07-01 00:00:00, U.S. Unemployment Rate Expected to Rise in June,negative
2010-07-01 00:00:00, Treasury Yield Curve Flattens Amid Deflation Concerns,negative
2010-07-01 00:00:00, Euro Rallies Following ECB's Short-Term Loan Announcement,positive
2010-07-01 00:00:00, Spain's Bond Auction Sees Decreased Demand Amid Credit Review,negative
2010-07-01 00:00:00, Dollar Weakens Against Major Currencies; Loses Ground to Yen,negative
2010-07-01 00:00:00, European Stoxx 600 Index Suffers Significant Losses,negative
2010-07-01 00:00:00, MSCI Asia Pacific Index Declines; China's Shanghai Composite Down,negative
2010-07-01 00:00:00, Crude Oil Settles at Lowest Price Since Early June,negative
2010-07-01 00:00:00, Copper Futures Drop in New York Trading,negative
2010-07-01 00:00:00, Gold Futures Experience Largest Decline Since February,negative
2010-07-02 00:00:00,Commodities Slump Following Disappointing Jobs and Factory Orders Data,negative
2010-07-02 00:00:00,U.S. Stocks Drop to Lowest Levels Since October 2009,negative
2010-07-02 00:00:00,Gold Rises and Dollar Strengthens Amidst Market Volatility,indecisive
2010-07-02 00:00:00,"Employment Falls for First Time in 2020, Jobless Rate Drops to 9.5%",negative
2010-07-02 00:00:00,"S&P 500 Nears Bear Market Territory, Valuations Hit Yearly Low",negative
2010-07-02 00:00:00,Barton Biggs Sells U.S. Tech Shares Amid Recession Concerns,negative
2010-07-02 00:00:00,Sanofi-Aventis SA Eyes Major Acquisition in U.S. Healthcare Sector,positive
2010-07-02 00:00:00, Australian Mining Stocks Up After Government Revises Proposed Tax,positive
2010-07-02 00:00:00," BP Shares Recover, Credit-Default Swaps Improve as Gulf Relief Well Advances",positive
2010-07-02 00:00:00, MSCI Asia Pacific Index Down After Goldman Sachs Cuts China Growth Forecast,negative
2010-07-02 00:00:00, Emerging Market Stocks Enter Bull Phase Despite Recent Declines,positive
2010-07-02 00:00:00," Copper and Gold Prices Increase, Oil Hits Lowest Settlement Since June",negative
2010-07-02 00:00:00," Dollar Strengthens Against Major Currencies, Euro and Yen See Varied Movement",indecisive
2010-07-05 00:00:00,Euro Ends Three-Day Winning Streak Amid ECB President's Austerity Call,negative
2010-07-05 00:00:00,European Bonds Rise as Trichet Urges Budget Deficit Containment,positive
2010-07-05 00:00:00,Oil and Stocks in Brazil and Canada Decline; Bovespa and S&P/TSX Composite Index Drop,negative
2010-07-05 00:00:00,German 10-Year Bund Yields Fall; Commodity Analyst Cites Pessimistic Growth Outlook,negative
2010-07-05 00:00:00,Euro Weakens Against Yen; Swiss Franc Strengthens Versus Euro,negative
2010-07-05 00:00:00,South Korean Won Rises After Goldman Sachs Upgrades Growth Forecast,positive
2010-07-05 00:00:00,Nouriel Roubini Predicts Safe Haven in Bonds Amid Market Volatility,negative
2010-07-05 00:00:00,Oil Futures Extend Losses for Sixth Consecutive Day in New York,negative
2010-07-05 00:00:00, Brazilian Equities Fall Led by Vale SA and Itau Unibanco,negative
2010-07-05 00:00:00, MSCI Emerging Markets Index Sees Minor Losses; HTC Corp. Surges on Citigroup Upgrade,negative
2010-07-05 00:00:00, MSCI World Index Drops; Taseko Mines Ltd. Plummets on Environmental Concerns,negative
2010-07-05 00:00:00, BP Plc Shares Rise in London; Company Seeks Investor Post-Oil Spill,positive
2010-07-05 00:00:00, Iberdrola Renovables Gains on Spanish Government Subsidy Agreement,positive
2010-07-05 00:00:00, Rio Tinto Leads Metal Producers Lower Amid Market Slump,negative
2010-07-05 00:00:00, S&P 500 Hits Lowest Level Since September; Dow Records First Seven-Day Loss Since 2008,negative
2010-07-05 00:00:00, Barton Biggs Sells Half of Stock Investments Amid Stimulus Cutback Concerns,negative
2010-07-05 00:00:00, Copper Prices Increase; LME Inventory Drops to Lowest Since May,positive
2010-07-05 00:00:00, MSCI Asia Pacific Index Breaks Losing Streak; Centennial Coal Surges on Banpu Takeover,positive
2010-07-06 00:00:00,U.S. Stocks Experience Late-Day Rally; S&P 500 Rises from 10-Month Low,positive
2010-07-06 00:00:00,Dollar Weakens Against Major Currencies,negative
2010-07-06 00:00:00,Spanish Bond Sale Eases Funding Deficit Concerns,positive
2010-07-06 00:00:00,Dow Jones Ends Seven-Day Losing Streak,positive
2010-07-06 00:00:00,Australian Dollar Strengthens as Interest Rates Hold Steady,positive
2010-07-06 00:00:00,Treasuries Advance Amid Economic Growth Signals,negative
2010-07-06 00:00:00,Analysts Increase S&P 500 Earnings Estimates at Fastest Rate Since 2004,positive
2010-07-06 00:00:00,MSCI World Index Rises After Hitting Lowest Valuation Since March 2009,positive
2010-07-06 00:00:00,S&P 500 Recovers Slightly After Last Week's Decline,positive
2010-07-06 00:00:00, Alcoa to Kick Off Second-Quarter Earnings Season on July 12,indecisive
2010-07-06 00:00:00, U.S. Service Industry Growth Slows in June,negative
2010-07-06 00:00:00, Treasuries Yield Curve Suggests Low Recession Risk,positive
2010-07-06 00:00:00, Stoxx Europe 600 Index Rallies with Mining Companies Leading Gains,positive
2010-07-06 00:00:00, BP Shares Climb as Gulf Oil Spill Relief Well Advances,positive
2010-07-06 00:00:00, Former IMF Chief Economist Rogoff Warns of Chinese Property Market Collapse,negative
2010-07-06 00:00:00," German Bund Yields Increase, Moving Away from Historic Lows",negative
2010-07-06 00:00:00, Spain Sells New Bonds Amid High Deficit Concerns,negative
2010-07-06 00:00:00, Credit-Default Swaps on Spain's Debt Decrease,positive
2010-07-06 00:00:00, Australian Dollar Climbs After Central Bank Rate Decision,positive
2010-07-06 00:00:00, Copper Prices Jump on Inventory Decline Signaling Steady Demand,positive
2010-07-06 00:00:00, Oil Prices Remain Steady in New York Trading,indecisive
2010-07-07 00:00:00,Ten-Year Treasury Yield Falls Below 1% for First Time,negative
2010-07-07 00:00:00,Fed Cuts Rates by 50 Basis Points in Unanimous Vote Amid Coronavirus Concerns,positive
2010-07-07 00:00:00,Asian Stocks Poised for Declines After U.S. Market Slump,negative
2010-07-07 00:00:00,Yen and Gold Surge as Investors Seek Safe Havens,negative
2010-07-07 00:00:00,S&P 500 Index Drops Nearly 3% Following Emergency Fed Rate Cut,negative
2010-07-07 00:00:00,Two-Year Treasury Yield Sinks Below 0.65%,negative
2010-07-07 00:00:00,Dollar Retreats as Treasury Yields Hit All-Time Lows,negative
2010-07-07 00:00:00,OECD Warns of Greatest Economic Danger Since 2008 Financial Crisis,negative
2010-07-07 00:00:00,Equities Seen as More Attractive After Massive Repricing of Risk Assets,positive
2010-07-07 00:00:00, OPEC+ Recommends Larger Supply Cut to Offset Virus Impact on Demand,negative
2010-07-07 00:00:00, U.S. Death Toll From Coronavirus Climbs to 9,negative
2010-07-07 00:00:00, JPMorgan Tests Virus Contingency Plan With Remote Work Arrangements,indecisive
2010-07-07 00:00:00, Treasury 10-Year Yield Sets Record Low on Virus Fears,negative
2010-07-07 00:00:00, West Texas Intermediate Crude Rises 1.2% Amid Supply Cut Talks,positive
2010-07-07 00:00:00, Gold Prices Climb 3% as Investors Flock to Safe Havens,negative
2010-07-08 00:00:00,S&P 500 Achieves First Three-Day Rally Since April,positive
2010-07-08 00:00:00,IMF Raises Global Growth Estimate; U.S. Jobless Claims Decline,positive
2010-07-08 00:00:00,10-Year Treasury Yield Exceeds 3% for First Time in July,negative
2010-07-08 00:00:00,Euro Reaches Two-Month High as ECB Maintains Borrowing Costs,positive
2010-07-08 00:00:00,Australian Dollar Surges After Job Growth Exceeds Expectations,positive
2010-07-08 00:00:00,Oil Prices Increase for Second Consecutive Day,indecisive
2010-07-08 00:00:00,Corporate Credit Risk Gauge Declines for Third Day,positive
2010-07-08 00:00:00,European Banks Rise on Optimism Over Upcoming Stress Tests,positive
2010-07-08 00:00:00,BP Shares Up for Fourth Day Amid Progress on Oil Spill,positive
2010-07-08 00:00:00, Gold Prices Dip as Euro Strengthens,negative
2010-07-08 00:00:00, IMF Predicts Higher Growth for Advanced and Emerging Economies,positive
2010-07-08 00:00:00, Asian Stocks Rise; NEC and AU Optronics Report Gains,positive
2010-07-08 00:00:00, MSCI Emerging Markets Index Hits Near Two-Week High,positive
2010-07-08 00:00:00, Yen Weakens Against Dollar and Euro; South Korean Won Strengthens,indecisive
2010-07-08 00:00:00, European Corporate Bond Insurance Costs Hit Two-Week Low,positive
2010-07-08 00:00:00, U.S. and German Bond Yields Increase,negative
2010-07-09 00:00:00,MSCI World Index Sees Biggest Weekly Rally in a Year,positive
2010-07-09 00:00:00,Canadian Dollar Strengthens on Surpassing Job Growth Forecasts,positive
2010-07-09 00:00:00,S&P 500 and MSCI World Index Weekly Gains Exceed 5%,positive
2010-07-09 00:00:00,Copper Reaches Nearly Two-Week High in New York,positive
2010-07-09 00:00:00,Ten-Year Treasury Yields See Largest Weekly Increase Since April,negative
2010-07-09 00:00:00,S&P 500 Rallies on Optimism for Second-Quarter Earnings,positive
2010-07-09 00:00:00,French Manufacturing Growth Spurred by Global Trade,positive
2010-07-09 00:00:00,Alcoa Inc. to Kick Off Dow Jones Industrial Average Earnings Reports,indecisive
2010-07-09 00:00:00,Google Inc. Secures Internet License Renewal in China,positive
2010-07-09 00:00:00," Treasury 10-Year Notes Decline Sharply, Yields Rise",negative
2010-07-09 00:00:00, Canada's Employment Surge Supports Interest Rate Hike Consideration,positive
2010-07-09 00:00:00, Copper and Crude Oil Prices Climb in Commodity Markets,positive
2010-07-09 00:00:00, Gold Futures Experience Largest Gain in Three Weeks,indecisive
2010-07-09 00:00:00, MSCI Emerging Markets Index Posts Biggest Weekly Advance of the Year,positive
2010-07-09 00:00:00, South Korean Won Rises After Bank of Korea Interest Rate Hike,positive
2010-07-09 00:00:00, Citigroup Predicts Up to 25% Rally in Emerging-Market Stocks by Year-End,positive
2010-07-09 00:00:00, Corporate Credit Risk Indicator in U.S. Falls for Sixth Consecutive Day,positive
2010-07-12 00:00:00,S&P 500 Rises for Fifth Consecutive Day Amid Earnings Season Optimism,positive
2010-07-12 00:00:00,Dollar Strengthens as S&P 500 and Stoxx Europe 600 Index Gain,positive
2010-07-12 00:00:00,Oil Prices Decline as Dollar Index Advances,negative
2010-07-12 00:00:00,Copper Prices Fall Following Report of Decreased Chinese Imports,negative
2010-07-12 00:00:00,Technology Shares Surge on Analyst Upgrades for SanDisk and Qualcomm,positive
2010-07-12 00:00:00,Alcoa Inc. Shares Jump in Extended Trading Post Earnings Beat,positive
2010-07-12 00:00:00,IMF Growth Forecast Raise Spurs S&P 500 Rebound from 10-Month Low,positive
2010-07-12 00:00:00,Technology Sector Valuations Hit Lowest Since 1992 Excluding Post-Lehman Period,negative
2010-07-12 00:00:00,S&P 500 Companies Expected to Report 34% Profit Gain in Q2,positive
2010-07-12 00:00:00, Alcoa Exceeds Earnings Expectations with 13 Cents a Share in Q2,positive
2010-07-12 00:00:00, Aon Corp. Acquires Hewitt Associates for $4.9 Billion,positive
2010-07-12 00:00:00, BP Shares Surge on Potential Acquisition Speculation and Oil Leak Cap Progress,positive
2010-07-12 00:00:00," Gold Prices Drop as Dollar Strengthens, Reducing Demand for Precious Metals",negative
2010-07-12 00:00:00, Euro Weakens Amid Dollar Gains Across Major Currencies,negative
2010-07-12 00:00:00, U.K.'s AAA Credit Rating at Risk According to S&P,negative
2010-07-12 00:00:00, U.S. Sells $35 Billion in Three-Year Securities at Record Low Yield,negative
2010-07-12 00:00:00, Municipal Bond Yields May Decline Further After Hitting Nine-Year Low,negative
2010-07-12 00:00:00," MSCI Asia Pacific Index Drops, Ending Three-Day Gain Streak",negative
2010-07-12 00:00:00, MSCI Emerging Markets Index Edges Up on China Property Market Speculation,positive
2010-07-12 00:00:00, Brazil's Bovespa Index Falls Due to Declining Commodity Prices,- negative
2010-07-13 00:00:00,U.S. and European Stocks Climb for Sixth Day,positive
2010-07-13 00:00:00,Alcoa Inc. Forecasts Increased Global Aluminum Demand,positive
2010-07-13 00:00:00,S&P 500 Extends Longest Rally in Three Months,positive
2010-07-13 00:00:00,Oil and Commodities Rally; Treasuries Fall,positive
2010-07-13 00:00:00,Euro Surges Above $1.27,indecisive
2010-07-13 00:00:00,Intel Corp. Reports Better-than-Estimated Results,positive
2010-07-13 00:00:00,BP Shares Recover as Gulf Oil Spill Containment Progresses,positive
2010-07-13 00:00:00," BMW Raises Forecasts, Shares Jump 8.3%",positive
2010-07-13 00:00:00, Infosys Technologies Profit Misses Estimates,negative
2010-07-13 00:00:00, UK Consumer Prices Rise More Than Expected,negative
2010-07-13 00:00:00, U.S. Treasury Yields Hit Highest Since June 25,negative
2010-07-13 00:00:00, Mortgage Securities Approach Record Lows Relative to Treasuries,negative
2010-07-13 00:00:00, Gold and Oil Prices Increase on Economic Recovery Hopes,positive
2010-07-13 00:00:00, Industrial Metals Prices Rise in London Trading,positive
2010-07-14 00:00:00,"Treasury 10-Year Yield Drops, Ending 5-Day Decline",negative
2010-07-14 00:00:00,S&P 500 Index Falls as Fed Signals No Additional Stimulus,negative
2010-07-14 00:00:00,U.S. Stocks Drop Amid Concerns Over High Unemployment and Low Inflation,negative
2010-07-14 00:00:00,Technology Shares Lead S&P 500 Before Retreating on Fed's Cautious Outlook,negative
2010-07-14 00:00:00,"Fed Lowers 2010 Growth Forecast, Adjusts Inflation Expectations Downward",negative
2010-07-14 00:00:00,Dow Jones Industrial Average Reaches Three-Week High Led by Tech Giants,positive
2010-07-14 00:00:00,Banking Sector Slumps Ahead of Major Bank Earnings Reports,negative
2010-07-14 00:00:00,U.S. Retail Sales Decline More Than Expected in June,negative
2010-07-14 00:00:00,U.S. Auctions $13 Billion in 30-Year Bonds at Lower-Than-Forecast Yield,negative
2010-07-14 00:00:00, Crude Oil Prices Reverse Gains in Late Trading,negative
2010-07-14 00:00:00, Gold Prices Dip After Recent Rally on Comex in New York,negative
